TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial66,24,53,2,0,6.041300313848959,0.1020929037835167,1.0553262607863754,0,0,1,3,5,7.0,7.0,1,1,0,0,0,3,3,3,3,3,3,3,3,3,3
Trial66,24,54,2,0,-0.6604339984472709,0.8795468623461631,0.139333708947741,0,0,1,3,5,7.0,7.0,1,1,0,0,0,3,3,3,3,3,3,3,3,3,3
Trial66,24,55,2,0,-10.331884055004451,-1.1615097501729057,-1.182559371927073,0,0,1,3,5,8.0,8.0,1,1,0,0,0,3,3,3,3,3,3,3,3,3,3
Trial66,24,56,2,0,-9.88317296712393,-0.4967432436198359,-1.1212295735087974,0,0,1,3,5,8.0,8.0,1,1,0,0,0,3,3,3,3,3,3,3,3,3,3
Trial66,24,57,2,0,-0.5757069700003313,0.565773510959043,0.1509141929508774,0,0,1,3,6,9.0,9.0,1,1,0,0,0,3,3,3,3,3,3,3,3,3,3
Trial66,24,58,2,0,-2.390121938375691,0.1157645172310345,-0.0970799111912351,0,0,1,3,6,9.0,9.0,1,1,0,0,0,3,3,3,3,3,3,3,3,3,3
Trial66,24,59,2,0,-3.332968247108126,-0.5671365355070058,-0.2259480751742309,0,0,1,3,6,9.0,9.0,1,1,0,0,0,3,3,3,3,3,3,3,3,3,3
Trial66,24,60,2,0,-7.979761154744307,-0.2846220698097208,-0.8610713872878895,0,0,1,4,11,,,1,1,0,0,0,3,3,3,3,3,3,3,3,3,3
Trial66,24,61,0,0,-0.9846968043974084,0.6155024124360534,0.095013492530977,0,0,1,4,11,,,1,1,0,0,0,3,3,3,3,3,3,3,3,3,3
Trial66,24,62,0,0,0.0110303002079911,-0.0258630233772516,0.2311093997961946,0,0,1,4,11,,,1,1,0,0,0,3,3,3,3,3,3,3,3,3,3
Trial66,24,63,0,0,-0.0683114139637483,-0.5790356907314373,0.2202649801512562,0,0,1,4,11,,,1,1,0,0,0,3,3,3,3,3,3,3,3,3,3
Trial66,24,64,0,0,0.9805624775951142,1.0544856396290454,0.3636249863399727,0,0,1,4,11,,,1,1,0,0,0,3,3,3,3,3,3,3,3,3,3
Trial66,24,65,0,0,8.90230967522404,-0.0201743369815642,1.4463688094221565,0,0,1,4,11,,,1,1,0,0,0,3,3,3,3,3,3,3,3,3,3
Trial66,24,66,0,0,6.996668898531316,-1.0268632510096989,1.185905968523225,0,0,1,4,11,,,1,1,0,0,0,3,3,3,3,3,3,3,3,3,3
Trial66,24,67,0,0,6.834695412090458,2.203299363333449,1.163767444335099,0,0,1,4,11,,,1,1,0,0,0,3,3,3,3,3,3,3,3,3,3
Trial66,24,68,0,0,0.611983921098633,-1.2748351826914932,0.3132476964049239,0,0,1,4,11,,,1,1,0,0,0,3,3,3,3,3,3,3,3,3,3
