TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_TreeDepth6,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial82,53,5,2,0,-0.4307575493388714,-0.136607693431853,0.0135093732186166,0,0,1,3,5,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,53,6,2,0,-11.524914118949203,-1.0972844076009869,-1.0455881108490304,0,0,1,3,6,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,53,7,2,0,-13.216618513360196,-1.0555794271537973,-1.2070857295877748,0,0,1,4,7,9.0,,,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,53,8,2,0,-16.402389440117968,-1.7849047246495473,-1.5112135785301049,0,0,1,4,7,9.0,,,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,53,9,2,0,-10.314515597736142,-0.9223244425182536,-0.930038089493871,0,0,1,4,7,9.0,,,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,53,10,2,0,0.9702933639884694,0.7914214383917054,0.1472599191069179,0,0,1,4,7,9.0,,,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,53,11,0,0,8.339267851390865,1.5146298195027417,0.8507349684085412,0,0,1,4,7,9.0,,,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,53,12,0,0,-10.896983474621234,-2.027097190278289,-0.9856430612723516,0,0,2,13,15,17.0,19.0,19.0,15,15,2,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,53,13,0,0,15.052558577196248,1.5574024093508507,1.4916155322353846,0,0,2,13,15,17.0,19.0,19.0,15,15,2,3,3,1,1,1,1,1,1,1,1,1,1
Trial82,53,14,0,0,3.579112324695009,-1.284441775051144,0.3963093696294389,0,0,2,13,15,17.0,19.0,19.0,15,15,2,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,53,15,0,0,13.44533103014777,1.5181005603414237,1.3381824487267169,0,0,2,13,15,17.0,19.0,19.0,15,15,2,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,53,16,0,0,5.153249339916454,0.5934631300357883,0.5465834839289945,0,0,2,13,15,17.0,19.0,19.0,15,15,2,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,53,17,1,1,5.506116511174211,-0.7808915570639942,0.5802697520958664,0,0,2,13,15,17.0,19.0,19.0,15,15,2,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,53,18,1,1,-5.245583789232424,-1.053339243375796,-0.4461353347768159,1,0,2,13,15,17.0,19.0,19.0,15,15,2,5,5,0,0,0,0,0,0,0,0,0,0
Trial82,53,19,1,1,-1.919903144278448,1.0479280748830326,-0.1286510824334275,1,0,2,13,15,18.0,,,15,15,2,5,5,0,0,0,0,0,0,0,0,0,0
Trial82,53,20,1,1,2.346742506939183,0.7250408605905351,0.2786618706747759,1,0,2,13,15,18.0,,,15,15,2,5,5,0,0,0,0,0,0,0,0,0,0
Trial82,54,5,2,0,14.364526346412486,1.7546190088762943,1.4259329181485594,0,0,1,3,5,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,54,6,2,0,8.76767689767982,1.776333849704591,0.8916327996433485,0,0,1,3,6,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,54,7,2,0,0.2415855153917744,0.3783218971855622,0.0776942297977201,0,0,1,4,7,9.0,,,9,9,1,3,3,1,1,1,1,1,1,1,1,1,1
Trial82,54,8,2,0,1.028522832295181,0.5046833566046699,0.1528187628996192,0,0,1,4,7,9.0,,,9,9,1,3,3,1,1,1,1,1,1,1,1,1,1
Trial82,54,9,2,0,-1.252603602549084,-0.0880497846074974,-0.0649477029713972,0,0,1,4,7,9.0,,,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,54,10,2,0,-7.779739047766039,-1.651765337829092,-0.6880570565146963,0,0,1,4,7,9.0,,,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,54,11,0,0,-2.9028973637499544,-1.2606623838837274,-0.2224920786518431,0,0,1,4,7,9.0,,,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,54,12,0,0,2.6885044272987155,0.2978373957009363,0.311287982243672,0,0,2,13,15,17.0,20.0,21.0,15,15,2,3,3,1,1,1,1,1,1,1,1,1,1
Trial82,54,13,0,0,17.125911647255446,1.6429392638841112,1.6895470294434465,0,0,2,13,15,17.0,20.0,21.0,15,15,2,3,3,1,1,1,1,1,1,1,1,1,1
Trial82,54,14,0,0,14.918340115593177,0.7597659208836794,1.4788024414783434,1,0,2,13,15,17.0,20.0,21.0,15,15,2,3,3,1,1,1,1,1,1,1,1,1,1
Trial82,54,15,0,0,3.86915043272448,-0.4346730744734772,0.4239976962336615,1,0,2,13,15,17.0,20.0,21.0,15,15,2,5,5,0,0,0,0,0,0,0,0,0,0
Trial82,54,16,1,1,-3.978127146406,-1.1899824547129798,-0.3251382915892921,1,0,2,13,15,17.0,20.0,21.0,15,15,2,5,5,0,0,0,0,0,0,0,0,0,0
Trial82,54,17,1,1,10.020221803154897,0.0421512553956413,1.0112063021215991,1,0,2,13,15,17.0,20.0,21.0,15,15,2,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,54,18,1,1,-0.9044389694389818,-0.099580899061041,-0.0317103599922729,1,0,2,13,15,17.0,20.0,21.0,15,15,2,5,5,0,0,0,0,0,0,0,0,0,0
Trial82,54,19,1,1,-11.410085251297456,-0.5686396762533208,-1.0346260368900746,1,0,2,13,15,18.0,,,15,15,2,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,54,20,1,1,-7.104979857713154,-0.9406167561228788,-0.6236415458760508,1,0,2,13,15,18.0,,,15,15,2,5,5,0,0,0,0,0,0,0,0,0,0
Trial82,55,5,2,0,-6.146965393438978,-2.2993187273851863,-0.5321852280886742,0,0,1,3,5,,,,3,3,0,0,0,1,1,1,1,1,1,1,1,1,1
Trial82,55,6,2,0,1.3040077734924416,0.2679002272937826,0.1791177795296676,0,0,1,3,6,,,,3,3,0,3,3,1,1,1,1,1,1,1,1,1,1
Trial82,55,7,2,0,3.070902435294824,0.6246050751133784,0.3477933953086494,0,0,1,4,7,10.0,,,10,10,3,3,3,1,1,1,1,1,1,1,1,1,1
Trial82,55,8,2,0,5.44045126427234,0.8118096592884837,0.5740010558368867,0,0,1,4,7,10.0,,,10,10,3,3,3,1,1,1,1,1,1,1,1,1,1
Trial82,55,9,2,0,10.746863986312777,1.6311509283152628,1.0805747938290282,0,0,1,4,7,10.0,,,10,10,3,3,3,1,1,1,1,1,1,1,1,1,1
Trial82,55,10,2,0,9.266346087383836,1.1005035822173266,0.9392379763761416,0,0,1,4,7,10.0,,,10,10,3,3,3,1,1,1,1,1,1,1,1,1,1
Trial82,55,11,2,0,9.161910226705258,0.6231441575004678,0.9292680650451528,0,0,1,4,7,10.0,,,10,10,3,3,3,1,1,1,1,1,1,1,1,1,1
Trial82,55,12,0,0,3.5844329139531235,0.1042338272140607,0.3968172967225595,0,0,2,13,15,17.0,20.0,22.0,15,15,2,3,3,1,1,1,1,1,1,1,1,1,1
Trial82,55,13,0,0,14.45985832821517,0.9949237515921784,1.4350337327481095,0,0,2,13,15,17.0,20.0,22.0,15,15,2,3,3,1,1,1,1,1,1,1,1,1,1
Trial82,55,14,0,0,14.429826146451989,0.4009541696490526,1.4321667272261598,1,0,2,13,15,17.0,20.0,22.0,15,15,2,3,3,1,1,1,1,1,1,1,1,1,1
Trial82,55,15,1,1,2.9444223144709625,-0.8688357017990299,0.3357190409484397,1,0,2,13,15,17.0,20.0,22.0,15,15,2,5,5,0,0,0,0,0,0,0,0,0,0
Trial82,55,16,1,1,1.8063876443618407,-0.4524437645702851,0.2270771943752702,1,0,2,13,15,17.0,20.0,22.0,15,15,2,5,5,0,0,0,0,0,0,0,0,0,0
Trial82,55,17,1,1,21.56469555900172,1.689250735637052,2.1132930658143345,1,0,2,13,15,17.0,20.0,22.0,15,15,2,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,55,18,1,1,7.727876225161435,1.059704505943142,0.792368806992238,1,0,2,13,15,17.0,20.0,22.0,15,15,2,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,55,19,1,1,-10.968775907897994,-0.8249614897395787,-0.9924966859694097,1,0,2,13,15,18.0,,,15,15,2,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,55,20,1,1,4.725663777502018,1.0808754583726885,0.5057642661240771,1,0,2,13,15,18.0,,,15,15,2,5,5,0,0,0,0,0,0,0,0,0,0
Trial82,56,5,2,0,8.307423857109034,1.1266046607850682,0.8476949992126012,0,0,1,3,5,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,56,6,2,0,-10.033963030991838,-1.2171928994985248,-0.9032552948106292,0,0,1,3,6,,,,3,3,0,3,3,1,1,1,1,1,1,1,1,1,1
Trial82,56,7,2,0,-7.313774579565558,-0.5684069439332229,-0.64357401782315,0,0,1,4,7,10.0,,,10,10,3,3,3,1,1,1,1,1,1,1,1,1,1
Trial82,56,8,2,0,-5.439545502794932,-0.3830309193568625,-0.4646517818406882,0,0,1,4,7,10.0,,,10,10,3,3,3,1,1,1,1,1,1,1,1,1,1
Trial82,56,9,2,0,-2.9931696972812976,0.0355347621412374,-0.231109876744386,0,0,1,4,7,10.0,,,10,10,3,3,3,1,1,1,1,1,1,1,1,1,1
Trial82,56,10,2,0,-6.880826222547436,-0.8874687935340871,-0.6022428438152804,0,0,1,4,7,10.0,,,10,10,3,3,3,1,1,1,1,1,1,1,1,1,1
Trial82,56,11,2,0,-8.42195949385277,-1.5751899929652995,-0.7493662740653504,0,0,1,4,7,10.0,,,10,10,3,3,3,1,1,1,1,1,1,1,1,1,1
Trial82,56,12,0,0,-2.246044471061714,0.2998139736227109,-0.1597859827279502,0,0,2,13,16,23.0,,,16,16,4,5,5,0,0,0,0,0,0,0,0,0,0
Trial82,56,13,0,0,-8.504518314780535,-1.997096189955468,-0.757247705969034,0,0,2,13,16,23.0,,,16,16,4,5,5,0,0,0,0,0,0,0,0,0,0
Trial82,56,14,1,1,8.331178098978615,0.4418498042121359,0.8499626846956888,1,0,2,13,16,23.0,,,16,16,4,5,5,0,0,0,0,0,0,0,0,0,0
Trial82,56,15,1,1,1.2620997323762215,-0.1169178303229238,0.175117051702374,1,0,2,13,16,23.0,,,16,16,4,5,5,0,0,0,0,0,0,0,0,0,0
Trial82,56,16,1,1,-1.802798740241552,-0.2372862181028005,-0.1174717756595847,1,0,2,13,16,24.0,,,16,16,4,5,5,0,0,0,0,0,0,0,0,0,0
Trial82,56,17,1,1,7.77252697477122,-0.2249374701036771,0.7966313659598115,1,0,2,13,16,24.0,,,16,16,4,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,56,18,1,1,-1.0545745008737435,0.1392747455037135,-0.0460429649644506,1,0,2,13,16,24.0,,,16,16,4,5,5,0,0,0,0,0,0,0,0,0,0
Trial82,56,19,1,1,-12.955092805474436,-0.3903790449211198,-1.182119323398814,1,0,2,13,16,24.0,,,16,16,4,0,0,0,0,0,0,0,0,0,0,0,0
Trial82,56,20,1,1,-4.150621825736721,0.0246137135756336,-0.3416054001746037,1,0,2,13,16,24.0,,,16,16,4,5,5,0,0,0,0,0,0,0,0,0,0
Trial82,57,5,2,0,11.23844307019565,1.392141060480713,1.12750311755458,0,0,1,3,5,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
