TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial88,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial88,1,9,0.0,0.0,0.8426606697523071,0.0233940323664732,-0.1349824931299275,0.0,0.0,1.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial88,1,10,0.0,0.0,0.1267542639574119,-0.1569904651367758,-0.2144167833477207,0.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial88,1,11,0.0,0.0,-12.497054266926169,-1.4014418771771693,-1.615107240059946,0.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial88,1,12,0.0,0.0,19.701872264875163,0.9491491015972224,1.9575649055239548,0.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial88,2,8,0.0,0.0,0.6413474895158213,0.6115598021913008,-0.1573194487069857,0.0,0.0,1.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial88,2,9,0.0,0.0,-0.7875419705773453,-0.3942195604828379,-0.3158636650227488,0.0,0.0,1.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial88,2,10,0.0,0.0,0.6741045793264064,-0.1047535862055188,-0.153684844857038,0.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial88,2,11,0.0,0.0,-4.8373219822899625,-0.1385346868873372,-0.7652120688988294,0.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial88,2,12,0.0,0.0,22.526771694924463,1.1010256645622265,2.2710051532242983,0.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial88,3,8,0.0,0.0,-10.69903278641065,-1.6078370388971963,-1.4156055189620422,0.0,0.0,1.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial88,3,9,0.0,0.0,3.23964364065121,0.8545545320737682,0.1309777489021031,0.0,0.0,1.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial88,3,10,0.0,0.0,2.3965368568281247,0.1867901318332167,0.0374297817255385,0.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial88,3,11,0.0,0.0,1.7320820632163654,1.2193760247430565,-0.0362956305422234,0.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial88,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial88,4,8,0.0,0.0,0.4351968330690572,0.3860562157435842,-0.1801931525043398,0.0,0.0,1.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial88,4,9,0.0,0.0,-7.602325075965851,-1.7090324722531565,-1.072006443719763,0.0,0.0,1.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial88,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial88,4,11,0.0,0.0,-13.96574793413312,-1.9618234564987904,-1.7780679819357157,0.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial88,4,12,0.0,0.0,21.18868138978272,1.5563919513513682,2.122535670655237,0.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial88,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial88,5,9,0.0,0.0,7.480905981284824,1.8334914044922503,0.6015723139578715,0.0,0.0,1.0,3.0,5.0,5.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial88,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial88,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial88,5,12,0.0,0.0,8.76725877286425,-0.3853649681663944,0.7443011960319662,0.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial88,6,8,0.0,0.0,9.365953252560203,0.3376708224627722,0.810730090461476,0.0,0.0,1.0,4.0,7.0,7.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial88,6,9,0.0,0.0,-7.830039428532333,-1.5777701408460318,-1.0972727743771045,0.0,0.0,1.0,4.0,7.0,7.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial88,6,10,0.0,0.0,-3.110462771318563,-0.1333961413904708,-0.573606246378964,1.0,0.0,1.0,4.0,8.0,9.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
