TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial7,16,13,2.0,0.0,30.428550105099387,1.2719499018804443,2.816220503561184,0.0,0.0,1.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,16,14,2.0,0.0,-10.054672761596745,-0.5490406970051206,-0.3468438315832881,0.0,0.0,1.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,16,15,2.0,0.0,9.62389604924908,2.0504055390141045,1.1906962841637418,0.0,0.0,1.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,16,16,2.0,0.0,-18.51879295092229,-2.037680199838532,-1.0081685681881043,0.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,16,17,2.0,0.0,-11.321547816890238,0.1744339830741883,-0.4458282261231702,0.0,0.0,1.0,3.0,6.0,6.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,16,18,2.0,0.0,-14.960676302897545,-1.2233208108817866,-0.7301632348007392,0.0,0.0,1.0,3.0,6.0,6.0,3.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,16,19,0.0,0.0,-18.398019130204684,0.0072832792875845,-0.9987321810163396,0.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,16,20,0.0,0.0,-23.26079558177856,-0.7850453149868841,-1.378674134116305,0.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,17,13,2.0,0.0,27.654589561061744,1.5569418281495018,2.5994834198355297,0.0,0.0,1.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,17,14,2.0,0.0,-15.306394413091995,-1.6438719961122483,-0.7571751312589438,0.0,0.0,1.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,17,15,2.0,0.0,-5.5295756707476285,-1.3540184667463522,0.0067143144235531,1.0,0.0,1.0,3.0,5.0,5.0,3.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial7,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial7,17,17,2.0,0.0,-6.2651662472721625,0.1794500704296447,-0.0507593784574356,0.0,0.0,1.0,3.0,6.0,6.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,17,18,0.0,0.0,0.335882195488522,0.5369582507093388,0.4649984941953863,0.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,17,19,0.0,0.0,-15.23490571358251,-0.7180296495388707,-0.7515895246848601,0.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,17,20,0.0,0.0,-17.97989368655238,0.6239450480907709,-0.966062902614568,0.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,18,13,2.0,0.0,12.40633834493553,-0.4140377195602536,1.4080960702198952,0.0,0.0,1.0,4.0,7.0,9.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,18,14,2.0,0.0,6.3432129762862814,1.8256439323236224,0.934367590740039,1.0,0.0,1.0,4.0,7.0,9.0,7.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial7,18,15,2.0,0.0,8.180434534119126,0.500660018780047,1.077914709122264,1.0,0.0,1.0,4.0,7.0,10.0,7.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial7,18,16,2.0,0.0,10.858108680026078,1.326206878481776,1.287128674619669,1.0,0.0,1.0,4.0,7.0,10.0,7.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial7,18,17,0.0,0.0,-3.850425588646703,0.1158989488958529,0.1379108783813525,0.0,0.0,1.0,4.0,7.0,10.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,18,18,0.0,0.0,9.397539156255084,0.7170801305014961,1.1730104043215908,0.0,0.0,1.0,4.0,8.0,8.0,8.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,18,19,0.0,0.0,-6.291067638509805,-0.0438954108389687,-0.0527831246182633,0.0,0.0,1.0,4.0,8.0,8.0,8.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,18,20,0.0,0.0,-21.83815948684577,-0.8571929159779429,-1.2675197058093393,0.0,0.0,1.0,4.0,8.0,8.0,8.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,19,13,1.0,1.0,-4.3374769404337,-0.8024726945294886,0.0998562312675546,1.0,0.0,1.0,4.0,7.0,9.0,7.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial7,19,14,1.0,1.0,-5.302820533539276,-0.5899760773334543,0.0244313101695754,1.0,0.0,1.0,4.0,7.0,9.0,7.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial7,19,15,1.0,1.0,-0.4486163589344027,-0.4660486155246116,0.403703487949505,1.0,0.0,1.0,4.0,7.0,10.0,7.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial7,19,16,1.0,1.0,3.581451157461504,-0.0046707221611443,0.7185836266012839,1.0,0.0,1.0,4.0,7.0,10.0,7.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial7,19,17,0.0,0.0,-13.911685842844053,-0.1807363377018927,-0.6482027564310294,0.0,0.0,1.0,4.0,7.0,10.0,7.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,19,18,0.0,0.0,6.175010292293617,0.2828307261052388,0.9212254574527592,0.0,0.0,1.0,4.0,8.0,8.0,8.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,19,19,0.0,0.0,3.113925498009959,0.2410022025022368,0.6820545749483179,0.0,0.0,1.0,4.0,8.0,8.0,8.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,19,20,0.0,0.0,-14.001675548120865,0.2030206119368079,-0.655233896916769,0.0,0.0,1.0,4.0,8.0,8.0,8.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,20,13,1.0,1.0,-3.598309741543007,0.5211769083681329,0.1576093753840325,1.0,0.0,1.0,4.0,7.0,9.0,7.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial7,20,14,1.0,1.0,-0.1373033835455853,0.2480348212591583,0.4280272176279083,1.0,0.0,1.0,4.0,7.0,9.0,7.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial7,20,15,1.0,1.0,4.0163373627756975,0.7966916645659455,0.7525624689085072,1.0,0.0,1.0,4.0,7.0,10.0,7.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial7,20,16,1.0,1.0,1.365293747875726,-0.2526352971195175,0.5454292192456967,1.0,0.0,1.0,4.0,7.0,10.0,7.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial7,20,17,0.0,0.0,-22.533619520473835,-1.1552626337314085,-1.321857890200705,0.0,0.0,1.0,4.0,7.0,10.0,7.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial7,20,18,0.0,0.0,-1.017446405610985,0.4412919666637501,0.3592592489291618,0.0,0.0,1.0,4.0,8.0,8.0,8.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
