TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial96,2,1,1.0,1.0,24.268381335307566,1.8646055580771017,2.3633239044873906,1.0,0.0,1.0,3.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial96,2,2,1.0,1.0,7.375407654217276,-0.7319201081015518,0.8018782524556393,1.0,0.0,1.0,3.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial96,2,3,1.0,1.0,15.438138011861442,0.7091279750972352,1.547129828531933,1.0,0.0,1.0,3.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial96,2,4,1.0,1.0,9.325646353624371,-0.1151187622208657,0.9821420588819764,1.0,0.0,1.0,3.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial96,2,5,1.0,1.0,-8.650607663653105,-2.523993820565704,-0.6794329962260607,1.0,0.0,1.0,3.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial96,2,6,1.0,1.0,10.635973657596104,0.7172724788514969,1.1032577907921854,1.0,0.0,1.0,4.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial96,2,7,2.0,0.0,16.05023660636566,2.003320369161256,1.6037071196025523,1.0,0.0,1.0,4.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial96,2,8,2.0,0.0,-0.5464857764229296,-0.6294682356434175,0.0696444677680817,0.0,0.0,1.0,4.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial96,2,9,2.0,0.0,2.3924287525993586,-0.2563756518526328,0.3412932253915896,0.0,0.0,1.0,4.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial96,2,10,2.0,0.0,5.166862626505992,-0.168176608362381,0.5977387625151354,0.0,0.0,1.0,4.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
