TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial67,2,2,1.0,1.0,-7.159954478584912,-1.0439201905721602,-1.7347371062906627,1.0,0.0,1.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial67,2,3,1.0,1.0,-10.144693373038042,-1.9019715849264964,-2.1573576706042785,1.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial67,2,4,1.0,1.0,6.994653762125656,0.98901630767766,0.2694678623396993,0.0,0.0,1.0,4.0,7.0,7.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial67,2,5,2.0,0.0,6.280346326802457,0.0791849886611498,0.1683263480951129,0.0,0.0,1.0,4.0,8.0,8.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial67,3,2,1.0,1.0,10.372829925978207,0.984213413610584,0.7477967102571502,1.0,0.0,1.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial67,3,3,1.0,1.0,1.3981218928965695,-0.7711192851184191,-0.5229664310479942,1.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial67,3,4,1.0,1.0,3.631282708536367,-0.1925089503804695,-0.2067646735466343,1.0,0.0,1.0,4.0,7.0,7.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial67,3,5,2.0,0.0,8.001817675005798,0.5124191307970762,0.4120760422407097,0.0,0.0,1.0,4.0,8.0,8.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial67,4,2,1.0,1.0,-7.786085038190582,-1.7252413029668852,-1.823393320382392,1.0,0.0,1.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial67,4,3,1.0,1.0,1.1390001740536817,0.3726609107244372,-0.559656463548596,1.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial67,4,4,1.0,1.0,-2.395205929169772,-1.1269576378399164,-1.060078185703487,1.0,0.0,1.0,4.0,7.0,7.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial67,4,5,2.0,0.0,7.886167267784962,0.8088179720721353,0.3957006599740728,0.0,0.0,1.0,4.0,8.0,8.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial67,5,2,1.0,1.0,20.936027894558585,2.2448357713397464,2.2434802002717174,1.0,0.0,1.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial67,5,3,1.0,1.0,7.608962186932853,-0.1321856946954238,0.3564501352738931,1.0,0.0,1.0,3.0,6.0,6.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial67,5,4,1.0,1.0,0.0704880710847223,-1.1055187404177824,-0.7109511676756075,1.0,0.0,1.0,4.0,7.0,7.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial67,5,5,2.0,0.0,8.936612357514031,0.8379683692264113,0.5444371867861126,0.0,0.0,1.0,4.0,8.0,8.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial67,6,2,1.0,1.0,-4.343727408641046,-0.5305315134172021,-1.3359767739390358,1.0,0.0,1.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
