TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_TreeDepth6,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial84,2,1,0.0,0.0,-3.4612291594853373,-0.5101902101301062,-0.4706498457515589,0.0,0.0,1.0,3.0,5.0,,,,3.0,20.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial84,2,2,0.0,0.0,12.65173347416247,1.7880258636232849,1.558547597482295,0.0,0.0,1.0,3.0,5.0,,,,3.0,20.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial84,2,3,0.0,0.0,-10.857654206556084,-1.5320496505214054,-1.4021239101948502,0.0,0.0,1.0,3.0,6.0,7.0,,,3.0,20.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial84,2,4,0.0,0.0,2.701592950980186,0.3992531829960136,0.3054695528962719,0.0,0.0,1.0,3.0,6.0,7.0,,,3.0,20.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial84,2,5,0.0,0.0,11.625571657107116,1.6783453589642552,1.4293171770526836,0.0,0.0,1.0,3.0,6.0,8.0,,,3.0,20.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial84,2,6,0.0,0.0,-13.555042404762842,-1.8438512057780896,-1.7418214170816502,0.0,0.0,1.0,3.0,6.0,8.0,,,3.0,20.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial84,2,7,0.0,0.0,2.21301116431108,0.4060947532038513,0.2439396570688446,0.0,0.0,2.0,19.0,,,,,19.0,19.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial84,2,8,0.0,0.0,-1.5809213274113765,-0.1158042039304248,-0.2338519376269945,0.0,0.0,2.0,19.0,,,,,19.0,19.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial84,2,9,0.0,0.0,-10.60302189973024,-1.3896274916678475,-1.3700566089962023,0.0,0.0,2.0,19.0,,,,,19.0,19.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial84,2,10,0.0,0.0,3.834901271563375,0.6482520707756356,0.4481935446791803,0.0,0.0,2.0,19.0,,,,,19.0,19.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
