TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial47,47,53,0.0,0.0,0.3076864031411999,-0.2109781679124762,-0.0512791168894396,0.0,0.0,1.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial47,47,54,0.0,0.0,5.607469891542023,1.0160839292864867,0.4276143590545779,0.0,0.0,1.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial47,47,55,0.0,0.0,-15.941066892926374,-2.264921155436268,-1.5195319167898769,0.0,0.0,1.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial47,47,56,0.0,0.0,14.678294113171606,1.3498578274383846,1.2472626617976288,0.0,0.0,1.0,4.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial47,47,57,0.0,0.0,18.83859721496521,1.300292934748014,1.6231916063967966,0.0,0.0,1.0,4.0,10.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial47,47,58,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial47,47,59,0.0,0.0,-2.4408603428075644,-0.3534726090666655,-0.2996404146373211,0.0,0.0,2.0,11.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial47,47,60,2.0,0.0,-3.598950994122238,-0.3168302720118373,-0.4042865871989295,0.0,0.0,2.0,12.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial47,48,53,0.0,0.0,-4.063369135549852,-0.1054518642365594,-0.4462518521057871,0.0,0.0,1.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial47,48,54,0.0,0.0,-10.154707823822688,-0.5481367814192686,-0.9966710086550424,0.0,0.0,1.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
