TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial43,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial43,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial43,5,3,0.0,0.0,8.337912280212606,0.5656119775915258,0.9984481163630766,0.0,0.0,1.0,3.0,5.0,7.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial43,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial43,5,5,0.0,0.0,0.0514536161573994,0.7922002070326456,0.209234634346998,0.0,0.0,1.0,3.0,5.0,8.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial43,5,6,0.0,0.0,-11.057447506668554,-0.1118660538046696,-0.848792068247724,0.0,0.0,1.0,3.0,5.0,8.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial43,5,7,1.0,1.0,-20.54028910245566,-0.9928363095453798,-1.7519506717754167,1.0,0.0,1.0,3.0,5.0,8.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial43,5,8,1.0,1.0,-17.349982695805867,0.1821902773641085,-1.4481015934215862,1.0,0.0,1.0,4.0,,,4.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial43,5,9,1.0,1.0,-16.36667961769737,-0.3431481713425214,-1.3544504841102702,1.0,0.0,2.0,11.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial43,5,10,1.0,1.0,-14.417699765359403,-0.6203288961874611,-1.1688270184053091,1.0,0.0,2.0,11.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial43,6,1,0.0,0.0,11.585530597553516,-0.6124298006663235,1.3077556582694658,0.0,0.0,1.0,3.0,5.0,7.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial43,6,2,0.0,0.0,20.57459171108316,1.979600205292088,2.163885943723913,0.0,0.0,1.0,3.0,5.0,7.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial43,6,3,0.0,0.0,5.338837706769975,-1.0547388447976676,0.7128122153237498,0.0,0.0,1.0,3.0,5.0,7.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial43,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial43,6,5,0.0,0.0,-7.177863463352228,-0.4938881034985625,-0.4792952595710355,0.0,0.0,1.0,3.0,5.0,8.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial43,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial43,6,7,1.0,1.0,-13.506684602439014,0.1927953323978445,-1.0820607074820867,1.0,0.0,1.0,3.0,5.0,8.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial43,6,8,1.0,1.0,-11.434035813577657,-0.3944482261671325,-0.8846588457254778,1.0,0.0,1.0,4.0,,,4.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial43,6,9,1.0,1.0,-4.692843103813939,0.4759766951994478,-0.2426185741083595,1.0,0.0,2.0,11.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial43,6,10,1.0,1.0,-0.5589522115128215,0.4703444046540028,0.1510987613246412,1.0,0.0,2.0,11.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial43,7,1,0.0,0.0,14.122045456345814,0.5535939036106133,1.5493367491854897,0.0,0.0,1.0,3.0,5.0,7.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial43,7,2,0.0,0.0,11.917336999826825,-0.6264416096083761,1.3393573468447386,0.0,0.0,1.0,3.0,5.0,7.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial43,7,3,0.0,0.0,8.615003040668391,1.227213114277465,1.0248386135295435,0.0,0.0,1.0,3.0,5.0,7.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial43,7,4,0.0,0.0,-7.098075220421329,-1.1044391581897277,-0.4716961198685002,0.0,0.0,1.0,3.0,5.0,8.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial43,7,5,0.0,0.0,-8.10146112230681,-0.0714648084619697,-0.5672599443606088,0.0,0.0,1.0,3.0,5.0,8.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial43,7,6,0.0,0.0,-14.036388602139994,-0.299812622282484,-1.132510429732589,0.0,0.0,1.0,3.0,5.0,8.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial43,7,7,1.0,1.0,-15.17697427076359,0.2717317274357911,-1.2411413447671118,1.0,0.0,1.0,3.0,5.0,8.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial43,7,8,1.0,1.0,-13.545291365658803,-0.1087661164629233,-1.0857376676004336,1.0,0.0,1.0,4.0,,,4.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial43,7,9,1.0,1.0,-10.53369257353632,-0.5992930038099581,-0.7989089431084619,1.0,0.0,2.0,11.0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial43,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial43,8,1,0.0,0.0,17.24286247882542,0.9420422700172032,1.846567565013978,0.0,0.0,1.0,3.0,6.0,9.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial43,8,2,0.0,0.0,12.442086540359153,-0.1295210926424828,1.3893351997321608,0.0,0.0,1.0,3.0,6.0,9.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial43,8,3,0.0,0.0,9.745392471716643,-0.0418574862447414,1.1324984251667602,0.0,0.0,1.0,3.0,6.0,10.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial43,8,4,0.0,0.0,5.728854985321499,0.4198520293467602,0.7499579861446773,0.0,0.0,1.0,3.0,6.0,10.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial43,8,5,0.0,0.0,4.743706441961198,1.100529222297605,0.6561311122376079,0.0,0.0,1.0,3.0,6.0,10.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial43,8,6,2.0,0.0,-6.299840822908551,-0.5182025603483807,-0.395671200917445,0.0,0.0,1.0,3.0,6.0,10.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial43,8,7,1.0,1.0,-12.769097669197402,-1.4237510511505629,-1.011811934698334,1.0,0.0,1.0,3.0,6.0,10.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
