TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial20,2,1,1.0,1.0,-9.167247717948388,0.0850486603119185,0.7033631558008129,1.0,0.0,1.0,3.0,,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,2,2,1.0,1.0,8.162358461836488,0.7353484213546031,1.6152706249201758,1.0,0.0,1.0,3.0,,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,2,3,1.0,1.0,-10.866939456595466,0.0761635609058988,0.6139230626104211,1.0,0.0,1.0,4.0,,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,2,4,1.0,1.0,-1.6604585313737783,-0.2414810903836245,1.0983806222869918,1.0,0.0,1.0,4.0,,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,3,1,1.0,1.0,-7.789453685969189,-0.141208335067385,0.775864553445702,1.0,0.0,1.0,3.0,,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,3,2,1.0,1.0,4.461221612743118,-0.430028047676111,1.4205117653184944,1.0,0.0,1.0,3.0,,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,3,3,1.0,1.0,-9.688878559634,-0.2635640046407057,0.6759142307807501,1.0,0.0,1.0,4.0,,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,3,4,1.0,1.0,5.249368034714404,0.9475025048978688,1.4619851029984765,1.0,0.0,1.0,4.0,,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,4,1,1.0,1.0,-3.629587178420917,-0.1473863588752995,0.9947623921743048,1.0,0.0,1.0,3.0,,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,4,2,1.0,1.0,8.720599643115339,0.2644159255624541,1.6446460358497113,1.0,0.0,1.0,3.0,,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,4,3,1.0,1.0,-3.7375952772879866,1.0763789993748607,0.9890788589733508,1.0,0.0,1.0,4.0,,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,4,4,1.0,1.0,-2.886221482845478,-0.5372088067713657,1.0338793070683725,1.0,0.0,1.0,4.0,,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,5,1,1.0,1.0,3.534540412319753,-0.1487637928133618,1.3717485389998076,1.0,0.0,1.0,3.0,,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,5,2,1.0,1.0,9.453084439645036,0.8621780760651774,1.6831903830231043,1.0,0.0,1.0,3.0,,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,5,3,1.0,1.0,-15.243074143475908,-1.1582958994754953,0.3836448978651829,1.0,0.0,1.0,4.0,,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,5,4,1.0,1.0,-1.479559286633653,0.0124986656863668,1.107899786815324,1.0,0.0,1.0,4.0,,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,6,1,1.0,1.0,13.930741718743368,3.440926655342009,1.918810804780268,1.0,0.0,1.0,3.0,,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,6,2,1.0,1.0,-3.313298152118579,-1.0016161538404218,1.0114059513235047,1.0,0.0,1.0,3.0,,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,6,3,1.0,1.0,-7.176680569185124,0.8221391191026692,0.8081095090594527,1.0,0.0,1.0,4.0,,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,6,4,1.0,1.0,0.3199916377603645,0.3131482617075107,1.2025946063046338,1.0,0.0,1.0,4.0,,,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,7,1,0.0,0.0,-32.15339854861016,-2.695833086389984,-0.5061993934760526,0.0,0.0,2.0,5.0,,,5.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,7,2,1.0,1.0,1.213955652970219,1.841415926842323,1.2496362097973177,1.0,0.0,2.0,6.0,7.0,9.0,6.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,7,3,1.0,1.0,-12.415174925800176,-0.091630016327262,0.5324528045055239,1.0,0.0,2.0,6.0,7.0,9.0,6.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,7,4,1.0,1.0,-2.462149546128936,0.0348800947195316,1.0561945496955727,1.0,0.0,2.0,6.0,7.0,9.0,6.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,8,1,0.0,0.0,-33.445722432705324,0.4184439210903489,-0.5742032355831188,0.0,0.0,2.0,5.0,,,5.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial20,8,3,1.0,1.0,-15.832633428518683,0.9039728341457144,0.3526214856801835,1.0,0.0,2.0,6.0,7.0,9.0,6.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,8,4,1.0,1.0,-5.2536441623176255,1.164376834138393,0.9093023027454716,1.0,0.0,2.0,6.0,7.0,9.0,6.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,9,1,0.0,0.0,-42.04517667071953,-0.4222323440222113,-1.0267182245932531,0.0,0.0,2.0,5.0,,,5.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,9,2,0.0,0.0,-41.87128969483357,-1.9151065735367483,-1.0175680551982926,0.0,0.0,2.0,6.0,7.0,9.0,6.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,9,3,0.0,0.0,-34.17044026312516,-0.0551959396197097,-0.6123388744261262,0.0,0.0,2.0,6.0,7.0,9.0,6.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial20,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial20,10,2,0.0,0.0,-36.084143011676325,0.0743138476055188,-0.7130405183050137,0.0,0.0,2.0,6.0,7.0,9.0,6.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,10,3,2.0,0.0,-51.91815898876374,-2.00142451253873,-1.5462479949125745,0.0,0.0,2.0,6.0,7.0,9.0,6.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,10,4,2.0,0.0,-43.77164638908726,-1.5935501100430658,-1.1175674115311809,0.0,0.0,2.0,6.0,7.0,9.0,6.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,11,1,0.0,0.0,-48.72243387755137,-1.5267645218506645,-1.378084589008618,0.0,0.0,2.0,5.0,,,5.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,11,2,2.0,0.0,-31.926652805116944,0.5810142904335319,-0.4942677237694621,0.0,0.0,2.0,6.0,7.0,10.0,6.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,11,3,2.0,0.0,-37.04760498243663,0.5916794651367145,-0.7637391988309258,0.0,0.0,2.0,6.0,7.0,10.0,6.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial20,11,4,2.0,0.0,-40.490562708383806,-0.5689979482800969,-0.9449123214963376,0.0,0.0,2.0,6.0,7.0,10.0,6.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
