TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_TreeDepth6,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial40,2,1,0.0,0.0,3.790638647048167,0.5095585659652047,0.5095585659652047,0.0,0.0,1.0,3.0,5.0,7.0,9.0,9.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial40,2,2,0.0,0.0,-8.457714990739783,-0.9760658321054624,-0.9760658321054624,0.0,0.0,1.0,3.0,5.0,7.0,9.0,9.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial40,2,3,0.0,0.0,7.647716192344715,0.977390298783946,0.977390298783946,0.0,0.0,1.0,3.0,5.0,7.0,10.0,10.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial40,2,4,0.0,0.0,-4.257846481671265,-0.4666563791883512,-0.4666563791883512,0.0,0.0,1.0,3.0,5.0,7.0,10.0,10.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial40,2,5,0.0,0.0,-9.001638180916112,-1.0420392344008849,-1.0420392344008849,0.0,0.0,1.0,3.0,5.0,7.0,10.0,10.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial40,2,6,0.0,0.0,7.485888102619166,0.95776188459057,0.95776188459057,0.0,0.0,1.0,4.0,11.0,13.0,15.0,15.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial40,2,7,2.0,0.0,-3.3199186586631755,-0.3528934606201563,-0.3528934606201563,0.0,0.0,1.0,4.0,11.0,13.0,15.0,15.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial40,2,8,2.0,0.0,0.981950623538937,0.1688878458268717,0.1688878458268717,0.0,0.0,1.0,4.0,11.0,13.0,15.0,15.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial40,2,9,2.0,0.0,-2.0720620357764146,-0.2015387317253884,-0.2015387317253884,0.0,0.0,1.0,4.0,11.0,13.0,15.0,15.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial40,2,10,2.0,0.0,6.30287816141826,0.8142725239971559,0.8142725239971559,0.0,0.0,1.0,4.0,11.0,13.0,15.0,15.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial40,2,11,2.0,0.0,-8.175661441696318,-0.9418550600774048,-0.9418550600774048,0.0,0.0,1.0,4.0,11.0,13.0,15.0,15.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial40,2,12,2.0,0.0,0.2645724467309054,0.0818757825221793,0.0818757825221793,0.0,0.0,1.0,4.0,11.0,13.0,15.0,15.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial40,3,1,0.0,0.0,-9.564305402036956,-1.11028613324228,-1.11028613324228,0.0,0.0,1.0,3.0,5.0,7.0,9.0,9.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial40,3,2,0.0,0.0,-10.245248386986349,-1.1928789079164916,-1.1928789079164916,0.0,0.0,1.0,3.0,5.0,7.0,9.0,9.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
