TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial61,26,69,0.0,0.0,6.479036562944731,0.2715778181519919,0.8125503327227546,0.0,0.0,1.0,3.0,5.0,,,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,26,70,0.0,0.0,6.7635257676343565,-0.5531536739640179,0.8483538343676974,0.0,0.0,1.0,3.0,5.0,,,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,26,71,0.0,0.0,12.764924217000177,1.2007177051672164,1.6036411201831586,0.0,0.0,1.0,3.0,5.0,,,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,26,72,0.0,0.0,8.89855920307277,0.2465336856385766,1.1170518090452397,0.0,0.0,1.0,3.0,5.0,,,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,26,73,0.0,0.0,3.587350027972694,-0.9535064446315296,0.4486261419103717,0.0,0.0,1.0,3.0,5.0,,,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,26,74,0.0,0.0,7.382818097211108,0.2448558273064826,0.9262929391744756,0.0,0.0,1.0,4.0,7.0,9.0,11.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,26,75,0.0,0.0,9.60814404582069,0.4797404532866768,1.2063543965099168,0.0,0.0,1.0,4.0,7.0,9.0,11.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,26,76,0.0,0.0,8.30817249461517,-0.1890415240339452,1.0427505310390135,0.0,0.0,1.0,4.0,7.0,9.0,11.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,26,77,2.0,0.0,9.517394614798008,-0.3960592903733944,1.194933409880765,0.0,0.0,1.0,4.0,7.0,10.0,13.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,26,78,2.0,0.0,15.253396789895488,1.3541965370571298,1.9168200752660245,0.0,0.0,1.0,4.0,7.0,10.0,13.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,26,79,2.0,0.0,9.940139680325128,-0.0520563728844669,1.2481366717251103,0.0,0.0,1.0,4.0,7.0,10.0,13.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,26,80,2.0,0.0,6.026852907048372,-0.221751700236803,0.7556421688950116,0.0,0.0,1.0,4.0,7.0,10.0,13.0,7.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,26,81,2.0,0.0,4.711984808591011,-0.0209814439150844,0.5901635449262697,0.0,0.0,1.0,4.0,7.0,10.0,13.0,7.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,26,82,2.0,0.0,4.0256390486266005,0.1459363226823984,0.5037856397516435,0.0,0.0,1.0,4.0,8.0,,,8.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,26,83,2.0,0.0,2.367843650373727,0.0098544370491477,0.2951489699241155,0.0,0.0,1.0,4.0,8.0,,,8.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,26,84,2.0,0.0,0.8371104483324487,-0.1681836479637158,0.1025033165431874,0.0,0.0,1.0,4.0,8.0,,,8.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,27,69,0.0,0.0,-0.1506656730392136,-0.2040480123315652,-0.0218101667221944,0.0,0.0,1.0,3.0,5.0,,,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,27,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial61,27,71,0.0,0.0,2.2344480567270075,0.1062348361729387,0.2783608834947235,0.0,0.0,1.0,3.0,5.0,,,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,27,72,0.0,0.0,2.818893977747878,0.5238467007079369,0.3519145022251074,0.0,0.0,1.0,3.0,5.0,,,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,27,73,0.0,0.0,-1.1582920645911976,-0.9076906798344796,-0.1486218438358422,0.0,0.0,1.0,3.0,5.0,,,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,27,74,0.0,0.0,3.10888499143163,0.5162626233263232,0.3884104168830019,0.0,0.0,1.0,4.0,7.0,9.0,11.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,27,75,0.0,0.0,2.9111572187294965,-0.0912094459744278,0.3635260046856561,0.0,0.0,1.0,4.0,7.0,9.0,11.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,27,76,0.0,0.0,3.821090426619583,-0.0879127912961966,0.4780428108366097,0.0,0.0,1.0,4.0,7.0,9.0,11.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,27,77,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial61,27,78,2.0,0.0,8.30347561075002,0.1837814095047463,1.042159419367921,0.0,0.0,1.0,4.0,7.0,10.0,13.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,27,79,2.0,0.0,10.09600368124124,1.201725706927243,1.2677524494811612,0.0,0.0,1.0,4.0,7.0,10.0,13.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,27,80,2.0,0.0,1.7636752257128638,-0.8178130387142613,0.2191132370049446,0.0,0.0,1.0,4.0,7.0,10.0,13.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,27,81,2.0,0.0,1.1198245319698816,0.762910168025622,0.1380834158640193,0.0,0.0,1.0,4.0,7.0,10.0,13.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,27,82,2.0,0.0,-6.443663605568428,-1.355037144988862,-0.8137957961057194,0.0,0.0,1.0,4.0,8.0,,,8.0,24.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,27,83,2.0,0.0,-2.136353845156577,0.1861974785481658,-0.2717127590343031,0.0,0.0,1.0,4.0,8.0,,,8.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,27,84,2.0,0.0,0.2568028377177884,0.3353466804339474,0.0294705119631952,0.0,0.0,1.0,4.0,8.0,,,8.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,28,69,0.0,0.0,3.904268955959044,0.7276564079439389,0.4885109852451197,0.0,0.0,1.0,3.0,6.0,,,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,28,70,0.0,0.0,-0.0921016303174118,-0.8333657494515273,-0.0144397717639318,0.0,0.0,1.0,3.0,6.0,,,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,28,71,0.0,0.0,3.570832917469005,0.5110802114633729,0.4465474324783786,0.0,0.0,1.0,3.0,6.0,,,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,28,72,0.0,0.0,2.8594524422166403,0.4110229980113364,0.3570188612847348,0.0,0.0,1.0,3.0,6.0,,,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,28,73,0.0,0.0,-1.371410671011816,-0.3268478099782929,-0.1754432214127988,0.0,0.0,1.0,3.0,6.0,,,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,28,74,0.0,0.0,-2.723540292795477,-0.2116453450480226,-0.3456112781955616,0.0,0.0,1.0,4.0,7.0,9.0,12.0,7.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,28,75,0.0,0.0,-2.382761509101411,-0.8413287548312804,-0.3027236271303364,0.0,0.0,1.0,4.0,7.0,9.0,12.0,7.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,28,76,0.0,0.0,5.477917269871275,1.151110700568206,0.6865575861950106,0.0,0.0,1.0,4.0,7.0,9.0,12.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,28,77,2.0,0.0,3.250778747335423,-0.431860649865346,0.4062680130207924,0.0,0.0,1.0,4.0,7.0,10.0,14.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,28,78,2.0,0.0,5.298050728512883,0.0635969168391994,0.6639210435661921,0.0,0.0,1.0,4.0,7.0,10.0,14.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,28,79,2.0,0.0,7.2498379499497885,0.7273891272164426,0.9095571374543022,0.0,0.0,1.0,4.0,7.0,10.0,14.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,28,80,2.0,0.0,3.1780957070883424,-0.3685370134337156,0.3971207156606522,0.0,0.0,1.0,4.0,7.0,10.0,14.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,28,81,2.0,0.0,2.7912102303503823,0.7835901466955696,0.3484304505312451,0.0,0.0,1.0,4.0,7.0,10.0,14.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,28,82,2.0,0.0,-4.550450518392129,-1.0118849497121842,-0.5755313672150164,0.0,0.0,1.0,4.0,8.0,,,8.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,28,83,2.0,0.0,-3.003756820714752,0.245679042616579,-0.3808770554303903,0.0,0.0,1.0,4.0,8.0,,,8.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,28,84,2.0,0.0,-3.999200767634732,-0.3279821309272567,-0.5061555489671877,0.0,0.0,1.0,4.0,8.0,,,8.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,29,69,0.0,0.0,-5.901898608002227,0.0896969789803499,-0.7456136518915095,0.0,0.0,1.0,3.0,6.0,,,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,29,70,0.0,0.0,-8.665415875288678,-1.1049763969194857,-1.0934074992294591,0.0,0.0,1.0,3.0,6.0,,,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,29,71,0.0,0.0,-2.065887598249347,0.6223905732342907,-0.2628444492866328,0.0,0.0,1.0,3.0,6.0,,,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,29,72,0.0,0.0,-1.3885128846635113,0.2216896498101799,-0.1775955671767749,0.0,0.0,1.0,3.0,6.0,,,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,29,73,0.0,0.0,-2.8825078566665656,0.238080084159991,-0.3656176451885044,0.0,0.0,1.0,3.0,6.0,,,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,29,74,0.0,0.0,-6.837444492945329,-0.1106190377908462,-0.8633538616369842,0.0,0.0,1.0,4.0,7.0,9.0,12.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,29,75,0.0,0.0,-10.411263783985996,-1.0534782872244044,-1.313125743157412,0.0,0.0,1.0,4.0,7.0,9.0,12.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,29,76,0.0,0.0,-5.2581114068870844,0.0935769346501842,-0.664591821417252,0.0,0.0,1.0,4.0,7.0,9.0,12.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,29,77,2.0,0.0,-1.4565332288927322,0.3664919469371114,-0.1861560554707242,0.0,0.0,1.0,4.0,7.0,10.0,14.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,29,78,2.0,0.0,-1.1653419134135352,-0.5272134949344366,-0.1495090805736388,0.0,0.0,1.0,4.0,7.0,10.0,14.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,29,79,2.0,0.0,3.867800978390565,1.2785295883769132,0.4839214216576885,0.0,0.0,1.0,4.0,7.0,10.0,14.0,7.0,24.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
Trial61,29,80,2.0,0.0,-2.509088189784628,-0.7253127945141946,-0.3186220775638992,0.0,0.0,1.0,4.0,7.0,10.0,14.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,29,81,2.0,0.0,-2.445570715513888,0.2533970035313017,-0.3106282839258729,0.0,0.0,1.0,4.0,7.0,10.0,14.0,7.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,29,82,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial61,29,83,2.0,0.0,-7.308091049139194,-0.1902375181182087,-0.9225856162030592,0.0,0.0,1.0,4.0,8.0,,,8.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,29,84,2.0,0.0,-9.099695067028682,-0.6807844715148853,-1.1480623525578697,0.0,0.0,1.0,4.0,8.0,,,8.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,30,69,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial61,30,70,1.0,1.0,-5.71945471451823,-0.5304781715222876,-0.7226527446486827,1.0,0.0,2.0,15.0,17.0,19.0,19.0,17.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,30,71,1.0,1.0,-3.838880570166546,0.3235731787937343,-0.4859789504912208,1.0,0.0,2.0,15.0,17.0,19.0,19.0,17.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,30,72,1.0,1.0,-5.294893240738448,-0.216926918289267,-0.6692208844083699,1.0,0.0,2.0,15.0,17.0,19.0,19.0,17.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,30,73,1.0,1.0,-5.248144493785521,-0.2492433699265191,-0.6633374666517834,1.0,0.0,2.0,15.0,17.0,19.0,19.0,17.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,30,74,1.0,1.0,-3.396866144765857,0.1737439451576373,-0.4303506034536323,1.0,0.0,2.0,15.0,18.0,21.0,21.0,18.0,18.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,30,75,1.0,1.0,-3.4621652903115345,0.1321446025241532,-0.4385686237736254,1.0,0.0,2.0,15.0,18.0,21.0,21.0,18.0,18.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,30,76,1.0,1.0,-5.0672417228402695,0.2562569595787579,-0.6405705125799082,1.0,0.0,2.0,15.0,18.0,21.0,21.0,18.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,30,77,1.0,1.0,-9.503410276233897,-2.64026131506868,-1.198870671181548,1.0,0.0,2.0,15.0,18.0,21.0,21.0,18.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,30,78,2.0,0.0,9.475793477088406,1.6443139590870997,1.1896978284321045,0.0,0.0,2.0,16.0,23.0,25.0,25.0,23.0,23.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
Trial61,30,79,2.0,0.0,14.199150791304938,1.5237506734564503,1.7841412328969746,0.0,0.0,2.0,16.0,23.0,25.0,25.0,23.0,23.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
Trial61,30,80,2.0,0.0,6.21485233045687,0.1274506855376806,0.7793022500309477,0.0,0.0,2.0,16.0,23.0,25.0,25.0,23.0,23.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
Trial61,30,81,2.0,0.0,-2.3674876702738548,-1.3167150199784672,-0.3008013857778618,0.0,0.0,2.0,16.0,24.0,27.0,27.0,24.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,30,82,2.0,0.0,0.9467519533673686,0.756355184781992,0.1163019062301124,0.0,0.0,2.0,16.0,24.0,27.0,27.0,24.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,30,83,2.0,0.0,-2.614386686751953,-0.5296697176741798,-0.3318740915146314,0.0,0.0,2.0,16.0,24.0,27.0,27.0,24.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,30,84,2.0,0.0,-1.5455150430076037,0.0694353744985668,-0.1973545841864536,0.0,0.0,2.0,16.0,24.0,27.0,27.0,24.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,31,69,1.0,1.0,-13.343085910565632,-0.8133523817346431,-1.6821010736842568,1.0,0.0,2.0,15.0,17.0,19.0,19.0,17.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,31,70,1.0,1.0,-12.077557311583352,0.0298021177308336,-1.522831918551227,1.0,0.0,2.0,15.0,17.0,19.0,19.0,17.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,31,71,1.0,1.0,-12.20984778925859,-0.3155509239522287,-1.539480924056455,1.0,0.0,2.0,15.0,17.0,19.0,19.0,17.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,31,72,1.0,1.0,-10.573752210496409,0.1253419295259242,-1.3335752173376243,1.0,0.0,2.0,15.0,17.0,19.0,19.0,17.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,31,73,1.0,1.0,-11.075153197568762,-0.0125495697024308,-1.3966774748907935,1.0,0.0,2.0,15.0,17.0,19.0,19.0,17.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,31,74,1.0,1.0,-12.49150990939675,-0.3837924897092263,-1.5749286317917517,1.0,0.0,2.0,15.0,18.0,21.0,21.0,18.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,31,75,1.0,1.0,-11.537566028499624,-0.0076479991348239,-1.4548729996416825,1.0,0.0,2.0,15.0,18.0,21.0,21.0,18.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,31,76,1.0,1.0,-11.58662609679462,-0.1854015711663315,-1.4610473015376622,1.0,0.0,2.0,15.0,18.0,21.0,21.0,18.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,31,77,1.0,1.0,-11.007274037963658,0.2941020540506222,-1.3881347549474126,1.0,0.0,2.0,15.0,18.0,21.0,21.0,18.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,31,78,1.0,1.0,-14.158871510208405,-2.8283230781470508,-1.7847692262090464,1.0,0.0,2.0,16.0,23.0,25.0,25.0,23.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,31,79,2.0,0.0,7.403476129884516,1.8713190612302624,0.9288927914522116,0.0,0.0,2.0,16.0,23.0,25.0,25.0,23.0,23.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
Trial61,31,80,2.0,0.0,12.4282951443062,2.1603853589636515,1.5612757180545136,0.0,0.0,2.0,16.0,23.0,25.0,25.0,23.0,23.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
Trial61,31,81,2.0,0.0,-1.2782960629129767,-1.606706103455288,-0.1637245727987954,0.0,0.0,2.0,16.0,24.0,27.0,27.0,24.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,31,82,2.0,0.0,-0.3182137993115437,0.8069822681883362,-0.0428964136367059,0.0,0.0,2.0,16.0,24.0,27.0,27.0,24.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,31,83,2.0,0.0,-6.816916015715468,-0.6119722857424771,-0.8607703141555628,0.0,0.0,2.0,16.0,24.0,27.0,27.0,24.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,31,84,2.0,0.0,-8.318343826191537,-0.6039577634386436,-1.049727828873179,0.0,0.0,2.0,16.0,24.0,27.0,27.0,24.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,32,69,1.0,1.0,-1.9581498330699456,0.1139637637644407,-0.2492854488421994,1.0,0.0,2.0,15.0,17.0,20.0,20.0,17.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,32,70,1.0,1.0,-3.502164923896387,-0.4272339378879641,-0.4436026529151347,1.0,0.0,2.0,15.0,17.0,20.0,20.0,17.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,32,71,1.0,1.0,-1.4413792841986417,0.6097763727356661,-0.1842489030205137,1.0,0.0,2.0,15.0,17.0,20.0,20.0,17.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,32,72,1.0,1.0,-5.128664117682275,-0.814916098240416,-0.6483006365301694,1.0,0.0,2.0,15.0,17.0,20.0,20.0,17.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,32,73,1.0,1.0,-1.7941040811630375,0.7232952258217757,-0.2286399823309035,1.0,0.0,2.0,15.0,17.0,20.0,20.0,17.0,17.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,32,74,1.0,1.0,-5.285147134558574,-0.3028145189243988,-0.6679943186094196,1.0,0.0,2.0,15.0,18.0,22.0,22.0,18.0,18.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial61,32,75,1.0,1.0,-6.48204935231733,-0.0617597796338238,-0.818626714552576,1.0,0.0,2.0,15.0,18.0,22.0,22.0,18.0,18.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
