TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial64,22,1,1.0,1.0,11.50099728458747,1.8776493249825497,1.4504108646578608,1.0,0.0,1.0,3.0,5.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial64,22,2,1.0,1.0,-5.640648119475258,-1.6151391521910263,-0.9578092061088,1.0,0.0,1.0,3.0,5.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial64,22,3,1.0,1.0,2.3811820948619764,0.729997741944401,0.1691731850839805,1.0,0.0,1.0,3.0,5.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial64,22,4,1.0,1.0,-3.389120792507544,-0.8189120636918901,-0.6414934049781715,1.0,0.0,1.0,3.0,5.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial64,22,5,1.0,1.0,2.1694472206117883,0.7077302100525092,0.1394266723174928,1.0,0.0,1.0,4.0,7.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial64,22,6,1.0,1.0,-5.8689141198150265,-0.9223625704225136,-0.9898781674327564,1.0,0.0,1.0,4.0,7.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial64,22,7,1.0,1.0,-3.5993876485893272,-0.3547992753520534,-0.6710336767022116,1.0,0.0,1.0,4.0,7.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial64,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial64,23,1,1.0,1.0,0.3561338650777259,-0.8403518779874438,-0.1153246957367889,1.0,0.0,1.0,3.0,5.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial64,23,2,1.0,1.0,15.43559555936442,2.4446361147398066,2.003180351621812,1.0,0.0,1.0,3.0,5.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
