TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial76,2,2,1.0,1.0,-5.869663864527872,-0.6926104710126469,-0.4583910023078584,1.0,0.0,1.0,3.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial76,2,3,1.0,1.0,-3.006515480726093,-0.3910655485949215,-0.2487113390716545,1.0,0.0,1.0,4.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial76,2,4,1.0,1.0,-11.698923926029844,-0.7233485071321324,-0.8852907374131027,1.0,0.0,2.0,5.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial76,2,5,1.0,1.0,-16.13213676356275,-0.3540081567621561,-1.2099524210643091,1.0,0.0,2.0,5.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial76,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial76,2,7,1.0,1.0,5.010901803196333,0.043141271595828,0.3384357908597575,1.0,0.0,2.0,6.0,9.0,9.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial76,2,8,1.0,1.0,7.845073738187185,1.0600732227288745,0.5459933943163044,0.0,0.0,2.0,6.0,9.0,9.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial76,3,2,1.0,1.0,1.2040358070323751,0.3276098807534278,0.05964395995887,1.0,0.0,1.0,3.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial76,3,3,1.0,1.0,1.0437715750396592,0.1298866385469696,0.0479071773376281,1.0,0.0,1.0,4.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial76,3,4,1.0,1.0,-6.57559429726673,0.4026073752840815,-0.5100890757441806,1.0,0.0,2.0,5.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial76,3,5,1.0,1.0,-17.950512540839558,-0.5564428886812404,-1.343119260328853,1.0,0.0,2.0,5.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial76,3,6,1.0,1.0,12.374739344610434,0.7623167142385816,0.877718695142766,1.0,0.0,2.0,6.0,9.0,9.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial76,3,7,1.0,1.0,6.296180825441156,2.0989228572486462,0.4325618494578822,1.0,0.0,2.0,6.0,9.0,9.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial76,3,8,2.0,0.0,-3.848144714349647,0.1421498256718807,-0.3103471715958513,0.0,0.0,2.0,6.0,9.0,9.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial76,4,2,1.0,1.0,2.7607661899635323,0.1867461491233383,0.1736494737105353,1.0,0.0,1.0,3.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial76,4,3,1.0,1.0,2.945904706871959,0.0111009368630379,0.1872078984492011,1.0,0.0,1.0,4.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial76,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial76,4,5,1.0,1.0,-12.402055323711451,0.0026918463139661,-0.9367838264582872,1.0,0.0,2.0,5.0,7.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial76,4,6,1.0,1.0,6.667612848301909,-0.1448648459213716,0.4597632833441591,1.0,0.0,2.0,6.0,9.0,9.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
