TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial94,42,3,1.0,1.0,13.762319799039076,1.1092393572352308,1.2361585650469027,1.0,0.0,1.0,3.0,5.0,5.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial94,42,4,1.0,1.0,5.6810719551946605,0.3134181275025358,0.5455574177456959,1.0,0.0,1.0,3.0,5.0,5.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial94,42,5,1.0,1.0,-5.11109520788843,-0.2440737516241877,-0.376711416066733,1.0,0.0,1.0,3.0,6.0,6.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial94,42,6,1.0,1.0,-13.087059557561773,-0.9825298826078012,-1.058315326397686,1.0,0.0,1.0,3.0,6.0,6.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial94,43,3,1.0,1.0,-9.688517900174585,-0.6132609288396416,-0.7678853317861108,1.0,0.0,1.0,3.0,5.0,5.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial94,43,4,1.0,1.0,-7.1060254348724765,-0.327236948957647,-0.547192649925988,1.0,0.0,1.0,3.0,5.0,5.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial94,43,5,1.0,1.0,-1.3647188780842316,0.1790036066632422,-0.0565564299087963,1.0,0.0,1.0,3.0,6.0,6.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial94,43,6,1.0,1.0,-2.5636789116494647,-0.147645669681595,-0.1590162468514414,1.0,0.0,1.0,3.0,6.0,6.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial94,44,3,1.0,1.0,7.719427064078867,0.5977756600124644,0.7197496222175541,1.0,0.0,1.0,3.0,5.0,5.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial94,44,4,1.0,1.0,4.560420167561574,0.173733817138471,0.4497896074744065,1.0,0.0,1.0,3.0,5.0,5.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
