TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial22,1,1,1,1,9.690447197070691,-0.1634550467554594,0.6181143483643698,1,0,1,3,5,7.0,7.0,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0
Trial22,1,2,1,1,12.153801106645467,0.095401489584902,0.8440068075419827,1,0,1,3,5,7.0,7.0,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0
Trial22,1,3,1,1,14.251597327839384,0.3045094169876691,1.0363771954984564,1,0,1,3,5,7.0,7.0,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0
Trial22,1,4,1,1,19.72955429282776,0.967977137940578,1.5387123107576202,1,0,1,3,5,7.0,7.0,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0
Trial22,1,5,1,1,8.158925126049338,-0.4835525598309287,0.4776719679321066,1,0,1,3,5,7.0,7.0,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0
Trial22,1,6,1,1,15.72097826706404,0.4787288222362694,1.1711211608458734,1,0,1,3,5,7.0,7.0,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0
Trial22,1,7,1,1,6.220790041425165,-0.707052405961868,0.2999426945287004,1,0,1,3,5,7.0,7.0,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0
Trial22,1,8,1,1,10.497654999149177,-0.1909759898225414,0.6921362559636479,1,0,1,3,5,7.0,7.0,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0
Trial22,1,9,1,1,16.243088586174643,0.493707633245965,1.2189992929678883,1,0,1,4,11,,,11,5,4,4,4,0,0,0,0,0,0,0,0,0,0
Trial22,1,10,1,1,12.436899572529256,-0.0047115121595704,0.8699672707946774,1,0,1,4,11,,,11,5,4,4,4,0,0,0,0,0,0,0,0,0,0
Trial22,1,11,1,1,20.321846481599035,0.986192101449461,1.5930262031111266,1,0,1,4,11,,,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial22,1,12,1,1,16.112737476284742,0.5095710760392346,1.207045942434248,1,0,1,4,11,,,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial22,1,13,1,1,18.011161146852725,0.8509207638739771,1.3811336323267724,1,0,1,4,11,,,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial22,1,14,1,1,13.000364942943705,0.3763218955155272,0.9216377099019498,1,0,1,4,11,,,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial22,1,15,2,0,5.359651381042816,-0.4058707131015899,0.2209752636083652,0,0,2,15,17,19.0,19.0,17,12,0,0,0,1,1,1,1,1,1,1,1,1,1
Trial22,1,16,2,0,0.3421484919020572,-0.8878367914660876,-0.2391356697631342,0,0,2,15,17,19.0,19.0,17,12,0,0,0,1,1,1,1,1,1,1,1,1,1
Trial22,1,17,2,0,15.929122481528296,1.187291552748494,1.1902082308304864,0,0,2,15,17,19.0,19.0,17,18,3,6,6,1,1,1,1,1,1,1,1,1,1
Trial22,1,18,0,0,-5.616768227951656,-1.3830909140217924,-0.7855753618635306,0,0,2,15,17,19.0,19.0,17,17,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial22,1,19,0,0,-0.1086287367367583,-0.6123795851346335,-0.2804724733473452,0,0,2,15,17,19.0,19.0,17,17,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial22,1,20,0,0,-2.1422209560116774,-0.8545831144133909,-0.4669552785954825,0,0,2,15,17,19.0,19.0,17,17,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial22,1,21,0,0,1.0819127820472485,-0.4951633079198562,-0.1712984117616949,0,0,2,15,17,19.0,19.0,17,17,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial22,1,22,0,0,13.541044565804992,1.003065840927036,0.9712186690814788,0,0,2,15,17,19.0,19.0,17,18,2,6,6,1,1,1,1,1,1,1,1,1,1
Trial22,1,23,0,0,17.337109950252515,1.475745922464005,1.3193223425158342,0,0,2,15,17,20.0,20.0,17,18,2,6,6,1,1,1,1,1,1,1,1,1,1
Trial22,1,24,0,0,-1.6217810698061097,-0.8412226928114857,-0.4192303271412327,0,0,2,15,17,20.0,20.0,17,17,2,6,6,1,1,1,1,1,1,1,1,1,1
Trial22,1,25,0,0,6.594709148203456,0.2465840747797131,0.3342315176796641,0,0,2,15,17,20.0,20.0,17,17,2,6,6,1,1,1,1,1,1,1,1,1,1
Trial22,1,26,0,0,-3.520116899258994,-0.993320076224007,-0.5933099618998892,0,0,2,15,17,20.0,20.0,17,17,2,6,6,1,1,1,1,1,1,1,1,1,1
Trial22,1,27,0,0,1.6926823549694725,-0.350169792640122,-0.115290121486394,0,0,2,15,17,20.0,20.0,17,17,2,6,6,1,1,1,1,1,1,1,1,1,1
Trial22,1,28,0,0,15.5477089506161,1.3883308332232918,1.1552321601463336,0,0,2,15,17,20.0,20.0,17,18,6,6,6,1,1,1,1,1,1,1,1,1,1
Trial22,1,29,0,0,7.826701420360582,0.451992468058213,0.4472066622432106,0,0,2,15,17,20.0,20.0,17,18,6,6,6,1,1,1,1,1,1,1,1,1,1
Trial22,1,30,0,0,-4.8827920148531225,-1.1403285169589554,-0.7182688773546443,0,0,2,15,17,20.0,20.0,17,17,6,6,6,1,1,1,1,1,1,1,1,1,1
Trial22,2,1,1,1,-5.544173695866986,-0.193020672293781,-0.778918357641882,1,0,1,3,5,8.0,9.0,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0
Trial22,2,2,1,1,-5.009192217736096,-0.0864621355040423,-0.7298599250554242,1,0,1,3,5,8.0,9.0,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0
Trial22,2,3,1,1,-2.562552897655704,0.259019926198931,-0.5055002134502797,1,0,1,3,5,8.0,9.0,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0
Trial22,2,4,1,1,-7.841125308699786,-0.3709940141374272,-0.9895515299270412,1,0,1,3,5,8.0,9.0,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0
