TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial12,1,1,2.0,0.0,-0.4200759707745525,0.1100036305707235,-0.4673192514491109,0.0,0.0,1.0,3.0,,,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial12,1,2,2.0,0.0,9.416279415400346,0.9390003686272256,0.0905131390705685,0.0,0.0,1.0,3.0,,,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial12,1,3,2.0,0.0,2.055684384153276,-0.2798045989109445,-0.3269156910933786,0.0,0.0,1.0,3.0,,,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial12,1,4,2.0,0.0,-4.450665440517888,-0.1086001813918189,-0.6958991746867883,0.0,0.0,1.0,3.0,,,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial12,2,1,2.0,0.0,-11.186172446590174,-0.8488493911448072,-1.0778784573629974,0.0,0.0,1.0,3.0,,,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial12,2,2,2.0,0.0,-4.008339814677507,-0.344592903894816,-0.6708143183997275,0.0,0.0,1.0,3.0,,,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial12,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial12,2,4,2.0,0.0,-8.234433134043455,-0.3169993102543903,-0.9104815169044276,0.0,0.0,1.0,3.0,,,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial12,3,1,2.0,0.0,7.504932942221672,1.4532236970492154,-0.01788178266469,0.0,0.0,1.0,3.0,,,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial12,3,2,2.0,0.0,0.0102256162260268,0.0072529252107083,-0.4429162939005947,0.0,0.0,1.0,3.0,,,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial12,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial12,3,4,2.0,0.0,-3.253550197303627,0.0960962704829636,-0.6280092264658909,0.0,0.0,1.0,3.0,,,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial12,4,1,2.0,0.0,-29.752712161236825,-2.978869909470514,-2.1308108521458053,0.0,0.0,1.0,4.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial12,4,2,2.0,0.0,-7.126903278639671,-0.3027410786491597,-0.8476720714791276,0.0,0.0,1.0,4.0,5.0,5.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial12,4,3,2.0,0.0,9.243051659493595,1.1097013261546886,0.0806891697864129,0.0,0.0,1.0,4.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial12,4,4,2.0,0.0,-18.264887681420475,-1.831179072044102,-1.4793215210005162,0.0,0.0,1.0,4.0,5.0,5.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial12,5,1,2.0,0.0,10.73026286489692,0.8929619942192288,0.165030833883241,0.0,0.0,1.0,4.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
