TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_TreeDepth5,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial50,2,1,1.0,1.0,18.294178256447243,0.9657691575011434,1.3051484751164206,1.0,0.0,1.0,3.0,5.0,7.0,7.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial50,2,2,1.0,1.0,11.28373325992188,0.3301336374107775,0.8642818754993471,1.0,0.0,1.0,3.0,5.0,7.0,7.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial50,2,3,2.0,0.0,-0.5590060723007984,-0.588987802076901,0.1195262683822327,0.0,0.0,1.0,3.0,5.0,7.0,7.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial50,2,4,2.0,0.0,1.458688371958404,0.1286849619200207,0.246413233353458,0.0,0.0,1.0,3.0,6.0,11.0,11.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial50,2,5,2.0,0.0,1.3074555301790478,0.3785792324140195,0.2369026375583641,0.0,0.0,1.0,3.0,6.0,11.0,11.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial50,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial50,2,7,2.0,0.0,-13.593337134482669,-0.5155512765482027,-0.7001650945077761,0.0,0.0,2.0,13.0,15.0,,,13.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial50,2,8,2.0,0.0,-13.078962541609313,-0.277802826664816,-0.667817564814313,0.0,0.0,2.0,13.0,15.0,,,13.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial50,2,9,2.0,0.0,-8.310772330015565,0.0535516496609659,-0.3679598801802213,0.0,0.0,2.0,13.0,15.0,,,13.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial50,2,10,0.0,0.0,-5.928821196666776,0.0734195872184733,-0.2181658660863949,0.0,0.0,2.0,13.0,15.0,,,13.0,13.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
