TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial85,1,1,1.0,1.0,-5.308644868058916,0.0631723429430749,-0.4301145011319747,1.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial85,1,2,1.0,1.0,-13.01659311273068,-0.8712258623359,-0.9448935260902982,1.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial85,1,3,1.0,1.0,-2.025178614705328,0.5340029265447334,-0.2108266306466823,1.0,0.0,1.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial85,1,4,1.0,1.0,-7.938085293515617,-1.080824260564743,-0.6057229426310835,1.0,0.0,1.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial85,1,5,0.0,0.0,13.250086485134045,1.2399661557492507,0.8093392843892551,1.0,0.0,1.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial85,1,6,0.0,0.0,4.135182576644045,0.0259890959080319,0.2005960497879044,0.0,0.0,2.0,7.0,7.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial85,1,7,0.0,0.0,-4.349656573664107,-0.5297854809702468,-0.3660680073745394,0.0,0.0,2.0,7.0,7.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial85,1,8,0.0,0.0,-0.0269300893939322,0.4383447529952574,-0.0773726433037753,0.0,0.0,2.0,7.0,7.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial85,1,9,0.0,0.0,-8.921108498299983,-0.2588141018128486,-0.6713746194207026,0.0,0.0,2.0,7.0,7.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial85,1,10,0.0,0.0,-14.951990159233189,-0.8322445963855709,-1.0741499472390117,0.0,0.0,2.0,7.0,7.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
