TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial60,14,1,2.0,0.0,22.17088118569247,0.7035066795706267,1.7501091090871843,0.0,0.0,1.0,3.0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial60,14,2,2.0,0.0,1.8345324217865813,0.0784044402112023,0.1038875316769926,0.0,0.0,1.0,3.0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial60,14,3,2.0,0.0,15.32140440139587,0.3162452921952652,1.1956459354278062,0.0,0.0,1.0,4.0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial60,14,4,2.0,0.0,-12.841680448051273,-0.3124789211708975,-1.084147674715283,0.0,0.0,1.0,4.0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial60,14,5,1.0,1.0,16.083890122669327,3.622390043999709,1.2573689350380104,1.0,0.0,2.0,5.0,,,5.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial60,14,6,1.0,1.0,12.13168592375005,0.3866626657968353,0.9374391430126268,1.0,0.0,2.0,5.0,,,5.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial60,14,7,1.0,1.0,-21.197256709007725,-0.6379377651591778,-1.7605291673899306,1.0,0.0,2.0,6.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial60,14,8,1.0,1.0,4.388397127676815,0.1001612012515046,0.3106221443368984,1.0,0.0,2.0,6.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial60,14,9,1.0,1.0,1.0432864937810935,0.0316975828332087,0.0398364016121673,1.0,0.0,2.0,6.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial60,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial60,14,11,1.0,1.0,-5.051718721131072,-0.1467900074045035,-0.4535525157250729,1.0,0.0,2.0,6.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial60,14,12,1.0,1.0,10.120228750505945,0.3108067671399417,0.774612263956144,1.0,0.0,2.0,6.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial60,15,1,2.0,0.0,21.569024986949017,-0.189931096277897,1.701389023079019,0.0,0.0,1.0,3.0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial60,15,2,2.0,0.0,1.3844864352633963,0.2775779162813028,0.0674564386404554,0.0,0.0,1.0,3.0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial60,15,3,2.0,0.0,16.768802229631838,0.805883225296504,1.3128123729039238,0.0,0.0,1.0,4.0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial60,15,4,2.0,0.0,-13.863243719111512,0.067509339581337,-1.1668429273898395,0.0,0.0,1.0,4.0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial60,15,5,2.0,0.0,-19.590839758608947,-2.3998501245390127,-1.630490177757849,0.0,0.0,2.0,5.0,,,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial60,15,6,1.0,1.0,11.698136438615755,1.4926035887110387,0.9023434370140208,1.0,0.0,2.0,5.0,,,5.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial60,15,7,1.0,1.0,-21.38054164015832,-1.149698280002675,-1.7753660297970983,1.0,0.0,2.0,6.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial60,15,8,1.0,1.0,4.560875667834795,-0.1228205289896272,0.3245842325044767,1.0,0.0,2.0,6.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial60,15,9,1.0,1.0,0.8522511257728304,0.012889961324793,0.0243721435727955,1.0,0.0,2.0,6.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Trial60,15,10,1.0,1.0,-1.0181882824212007,-0.7220826669286744,-0.1270393880032378,1.0,0.0,2.0,6.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
