TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial81,26,13,0,0,-1.3986093610009376,-0.410838605995947,0.2875034749708953,1,0,1,3,5.0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,26,14,0,0,22.601997350749823,2.253435589965853,2.536682644829717,0,0,1,3,5.0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,26,15,0,0,-11.33771511541402,-1.5141466127834031,-0.643924213434368,0,0,1,3,5.0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,26,16,0,0,-0.4853489738718277,-0.3094341140112744,0.3730882380586681,0,0,1,4,7.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,26,17,0,0,9.479372339137653,0.7967301265203799,1.306916448313702,0,0,1,4,7.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,26,18,0,0,3.4406072186782013,0.1263866297276079,0.7410030577177268,0,0,1,4,8.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,26,19,0,0,11.300429238770317,0.9989031271058216,1.4775739360586315,0,0,1,4,8.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,26,20,0,0,-17.224733218963507,-2.1676213962609183,-1.1956168706288417,0,0,1,4,8.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,27,13,0,0,2.963418092469161,-0.0321555231333942,0.6962840280847375,1,0,1,3,5.0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,27,14,0,0,5.233137089718461,0.2175110820438316,0.9089871797740884,1,0,1,3,5.0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,27,15,0,0,-1.6602012181106711,-0.5407303136999188,0.2629888048593338,1,0,1,3,5.0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,27,16,0,0,6.539278828630206,0.3612051541786507,1.0313902018029086,0,0,1,4,7.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,27,17,0,0,21.895702678763968,2.0503779170123204,2.4704933487385032,0,0,1,4,7.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,27,18,0,0,5.421986263308412,0.2383121052699184,0.9266848835273694,0,0,1,4,8.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,27,19,0,0,-3.174322684860542,-0.7072571606619225,0.1210952892265585,0,0,1,4,8.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,27,20,0,0,0.7778171447673549,-0.2725135045583195,0.4914638673182261,0,0,1,4,8.0,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,28,13,0,0,0.4464700076745455,-0.0429866560543647,0.4604121906797092,1,0,1,3,6.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,28,14,0,0,-13.405344934559038,-1.565800496105382,-0.8376888951381457,0,0,1,3,6.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,28,15,0,0,17.880544318981197,1.873661692320771,2.0942190880513176,0,0,1,3,6.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,28,16,0,0,2.239159701833528,0.1541191498533828,0.6284112903086718,0,0,1,4,7.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,28,17,0,0,-11.493772252840037,-1.3556267208004444,-0.658548863011853,0,0,1,4,7.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,28,18,0,0,-0.4959141039336361,-0.1465579184480568,0.3720981434853407,0,0,1,4,8.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,28,19,0,0,18.782523293606346,1.972848184591807,2.1787466312814745,0,0,1,4,8.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,28,20,0,0,-9.10812031588149,-1.0933306651098136,-0.4349812379270494,1,0,1,4,8.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,29,13,2,0,-2.912514800075363,-0.205925870997407,0.1456302040324963,1,0,1,3,6.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,29,14,2,0,-2.6587429046955613,-0.1780239327725627,0.1694120387102167,1,0,1,3,6.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,29,15,2,0,8.274690681876699,1.023968304026488,1.1940215985141036,0,0,1,3,6.0,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,29,16,2,0,-5.01418693068459,-0.4369478161509819,-0.0513246994335361,1,0,1,4,7.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,29,17,2,0,13.309320727001198,1.5774624643318778,1.6658340473175437,0,0,1,4,7.0,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,29,18,2,0,0.7889768420203989,0.2010345000550208,0.4925096808222317,0,0,1,4,8.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,29,19,2,0,-6.6924473219522485,-0.6214372360380389,-0.2086002366302782,1,0,1,4,8.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,29,20,2,0,-0.4390102261254889,0.0660560764977511,0.3774308010380189,1,0,1,4,8.0,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial81,30,13,1,1,3.446574809386173,1.1040136648499352,0.7415623011100216,1,0,2,11,,,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial81,30,14,1,1,5.4817667539141866,1.3278827235516797,0.9322871183312346,1,0,2,11,,,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial81,30,15,1,1,-9.64483480112097,-0.3360008414116779,-0.4852785931089544,1,0,2,11,,,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial81,30,16,1,1,-13.222185708117255,-0.7294907391072996,-0.8205244158469361,1,0,2,11,,,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial81,30,17,1,1,-5.776923026077283,0.0894705359930482,-0.1228033148894015,0,0,2,11,,,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial81,30,18,1,1,-11.553570496570943,-0.5459419191866169,-0.6641527615219622,1,0,2,12,,,12,12,2,2,2,1,1,1,1,1,1,1,1,1,1
Trial81,30,19,1,1,-12.596127598766396,-0.6606157557751097,-0.7618543632276525,1,0,2,12,,,12,12,2,2,2,1,1,1,1,1,1,1,1,1,1
Trial81,30,20,1,1,-9.427799258144836,-0.3120936212078223,-0.4649394480096799,1,0,2,12,,,12,12,2,2,2,0,0,0,0,0,0,0,0,0,0
Trial81,31,13,1,1,-10.207956459221514,0.1972489514596105,-0.5380506550283721,1,0,2,11,,,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial81,31,14,1,1,-8.83827341320457,0.3492994999984965,-0.4096929591830504,1,0,2,11,,,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial81,31,15,1,1,-24.832125884790084,-1.426137374478764,-1.908531728424358,1,0,2,11,,,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial81,31,16,1,1,-27.732835393088383,-1.748128319172201,-2.180367165012788,1,0,2,11,,,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial81,31,17,1,1,-20.43715703846132,-0.9382507100316936,-1.496664124406608,1,0,2,11,,,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1
Trial81,31,18,1,1,-12.167882215388596,-0.0202869109285603,-0.7217220195977738,1,0,2,12,,,12,12,2,2,2,0,0,0,0,0,0,0,0,0,0
Trial81,31,19,1,1,-7.866757132687304,0.4571793495530358,-0.3186488365255878,1,0,2,12,,,12,12,2,2,2,0,0,0,0,0,0,0,0,0,0
Trial81,31,20,1,1,-4.258421666725079,0.8577479665859179,0.0195006555008595,1,0,2,12,,,12,12,2,2,2,0,0,0,0,0,0,0,0,0,0
