TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial87,50,53,1.0,1.0,-8.678951461114341,0.3269330227757168,-0.6334236369475187,1.0,0.0,1.0,3.0,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial87,50,54,1.0,1.0,-7.005143073270284,-0.666670051925193,-0.4742464722850105,1.0,0.0,1.0,3.0,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial87,50,55,2.0,0.0,-11.49021297677573,0.5144173063955356,-0.9007712260967112,1.0,0.0,1.0,3.0,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial87,50,56,2.0,0.0,-8.197392302858452,0.1720970413322919,-0.5876279401490522,1.0,0.0,2.0,5.0,7.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial87,50,57,2.0,0.0,-18.586397740452743,-1.6377249857162652,-1.5756098628287871,0.0,0.0,2.0,5.0,7.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial87,50,58,2.0,0.0,-13.957889477655709,-0.9374164159913452,-1.1354442935559537,0.0,0.0,2.0,5.0,7.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial87,50,59,2.0,0.0,-0.9489843855413286,1.4151836088331315,0.1016869354215855,0.0,0.0,2.0,5.0,7.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial87,50,60,2.0,0.0,-7.69365353842315,0.2349813936850477,-0.5397229894774362,0.0,0.0,2.0,6.0,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial87,51,53,1.0,1.0,-13.084444659702228,-0.9391978515310176,-1.052380741825235,1.0,0.0,1.0,3.0,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trial87,51,54,1.0,1.0,1.406806828959551,0.8768752711911141,0.3257198467060718,1.0,0.0,1.0,3.0,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
