TrialNumber,Row,Column,Simulated_ThreePatchesLlyod,Simulated_TwoPatchesMerged,Simulated_Array,Simulated_ConditionalResiduals,Simulated_MarginalResiduals,Simulated_TwoPatchesVerified,Estimated_TreeDepth0,Estimated_TreeDepth1,Estimated_TreeDepth2,Estimated_TreeDepth3,Estimated_TreeDepth4,Estimated_PatchesIdentified,Estimated_PatchesLocalAuthenticated,Estimated_PatchesLocalVerified,Estimated_PatchesGlobalAuthenticated,Estimated_PatchesGlobalVerified,Estimated_PatchesFinalAuthenticatedAnecdotal,Estimated_PatchesFinalVerifiedAnecdotal,Estimated_PatchesFinalAuthenticatedModerate,Estimated_PatchesFinalVerifiedModerate,Estimated_PatchesFinalAuthenticatedStrong,Estimated_PatchesFinalVerifiedStrong,Estimated_PatchesFinalAuthenticatedVerystrong,Estimated_PatchesFinalVerifiedVerystrong,Estimated_PatchesFinalAuthenticatedDecisive,Estimated_PatchesFinalVerifiedDecisive
Trial30,26,5,0.0,0.0,11.069817028582722,1.60181893625489,1.1897582610133486,0.0,0.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial30,26,6,0.0,0.0,-2.770104488964013,0.0028083567333389,0.3237868281992371,1.0,0.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial30,26,7,1.0,1.0,-8.655630329354716,-2.330217368215169,-0.0444737315449669,1.0,0.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial30,26,8,1.0,1.0,9.613594506205104,1.0836389260733017,1.0986416240728336,1.0,0.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial30,26,9,1.0,1.0,1.9584040518140933,0.9697657095998516,0.6196521848733996,1.0,0.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial30,26,10,1.0,1.0,-17.11918845564607,0.0913973836448132,-0.5740431765767053,1.0,0.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial30,26,11,1.0,1.0,-34.91985600393967,-1.411543953653162,-1.6878406473427032,1.0,0.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial30,26,12,1.0,1.0,-19.936235781681688,0.3041459505966889,-0.7503073632008392,1.0,0.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Trial30,27,5,0.0,0.0,-2.2750325610092137,-0.8402164252330886,0.3547637485707521,0.0,0.0,2.0,3.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,27,6,0.0,0.0,3.8467718175172414,0.1118364287657204,0.737808385229932,0.0,0.0,2.0,3.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,27,7,0.0,0.0,25.680752562240585,1.83497755320378,2.10397246105739,0.0,0.0,2.0,3.0,6.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,27,8,1.0,1.0,16.955270628366925,0.0768689650314504,1.558014300623429,0.0,0.0,2.0,3.0,6.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,27,9,1.0,1.0,-5.262202570641012,-0.876031089707284,0.167854892908489,1.0,0.0,2.0,3.0,6.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,27,10,1.0,1.0,-17.631075615507623,0.1427116759222887,-0.6060722351737825,1.0,0.0,2.0,3.0,6.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,27,11,1.0,1.0,-23.452549626456367,-0.1332184595399099,-0.970325037038298,1.0,0.0,2.0,3.0,6.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,27,12,1.0,1.0,-10.886963066084826,-0.1647046149885053,-0.1840894370720109,1.0,0.0,2.0,3.0,6.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,28,5,0.0,0.0,-20.210137817722213,-0.5913714234340611,-0.767445562886437,0.0,0.0,2.0,3.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,28,6,0.0,0.0,-20.86976281564579,-1.0899713518842469,-0.8087186585356916,0.0,0.0,2.0,3.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,28,7,0.0,0.0,9.456266253308986,0.7766379110522982,1.088797509537223,0.0,0.0,2.0,3.0,6.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,28,8,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial30,28,9,1.0,1.0,-9.27162311942898,-0.1686731667333375,-0.0830167361673174,1.0,0.0,2.0,3.0,6.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,28,10,1.0,1.0,-20.48417396833962,-0.3777836647900511,-0.7845921541942092,1.0,0.0,2.0,3.0,6.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,28,11,1.0,1.0,-11.079060358842057,0.1395104438818094,-0.1961090693826267,1.0,0.0,2.0,3.0,6.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,28,12,1.0,1.0,6.318795660030835,1.320062393593958,0.8924842644347443,1.0,0.0,2.0,3.0,6.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,29,5,0.0,0.0,9.303224028665,1.1615251222677023,1.0792215741254516,0.0,0.0,2.0,3.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,29,6,0.0,0.0,3.422451025802559,0.2154694036746878,0.7112584020159293,0.0,0.0,2.0,3.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,29,7,0.0,0.0,21.13444695699913,0.6840898070952978,1.8195076413696245,0.0,0.0,2.0,3.0,6.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,29,8,0.0,0.0,10.678846633471858,-0.1965495170345435,1.1652950302925091,0.0,0.0,2.0,3.0,6.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,29,9,2.0,0.0,-4.115766835906362,0.5638336634795253,0.2395880016966264,0.0,0.0,2.0,3.0,6.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,29,10,2.0,0.0,-28.36605006089061,-0.4959092692133673,-1.2777654373285172,0.0,0.0,2.0,3.0,6.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,29,11,2.0,0.0,-23.301521515808968,-1.0698829462216606,-0.9608751258370878,0.0,0.0,2.0,3.0,6.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,29,12,,,,,,,,,,,,,,,,,,,,,,,,,,
Trial30,30,5,0.0,0.0,-29.986926158452867,-0.2982979629611832,-1.3791845382129084,0.0,0.0,2.0,4.0,9.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,30,6,0.0,0.0,-36.6926055080404,-1.3268076157766546,-1.7987625500529387,0.0,0.0,2.0,4.0,9.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,30,7,0.0,0.0,-15.6318180516033,-0.0866040901940914,-0.4809775997032219,0.0,0.0,2.0,4.0,9.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,30,8,0.0,0.0,-8.382772492414754,0.6036865953837948,-0.027400867966233,0.0,0.0,2.0,4.0,9.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,30,9,2.0,0.0,-14.66882256298954,-0.652638397379777,-0.4207224470991337,0.0,0.0,2.0,4.0,9.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,30,10,2.0,0.0,-26.47043177497534,-0.6684008653785777,-1.1591555679704095,0.0,0.0,2.0,4.0,10.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,30,11,2.0,0.0,-4.301839977120265,1.9013556632383453,0.2279453038315457,0.0,0.0,2.0,4.0,10.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,30,12,2.0,0.0,-10.135818269742384,-0.8270770461374821,-0.1370898977527423,0.0,0.0,2.0,4.0,10.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,31,5,0.0,0.0,-13.465353177071414,-0.4665103638415792,-0.3454207116702053,0.0,0.0,2.0,4.0,9.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,31,6,0.0,0.0,-7.866228210994887,0.8045942808488424,0.004919589265116,0.0,0.0,2.0,4.0,9.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,31,7,0.0,0.0,-0.7797684434910439,-0.1559299842345926,0.4483232393988665,0.0,0.0,2.0,4.0,9.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,31,8,0.0,0.0,3.2034281215519447,-0.2173413937659193,0.6975540195183446,0.0,0.0,2.0,4.0,9.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,31,9,2.0,0.0,5.356795467523123,1.3902492872265506,0.8322913880504985,0.0,0.0,2.0,4.0,9.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,31,10,2.0,0.0,-18.49372072399685,-0.6687627028873353,-0.6600484097974174,0.0,0.0,2.0,4.0,10.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,31,11,2.0,0.0,-12.908850389485432,-0.6501055303747039,-0.3106000289286239,0.0,0.0,2.0,4.0,10.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Trial30,31,12,2.0,0.0,-10.828464801839358,0.30325961829413,-0.1804291687936424,0.0,0.0,2.0,4.0,10.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
